tx_id	hiND14_RFP_wt_rep1	hiND14_RFP_wt_rep2	hiND14_RFP_wt_rep3	hiND14_RFP_Nterm_rep1	hiND14_RFP_Nterm_rep2	hiND14_RFP_Nterm_rep3	hiND14_wt_rep1_RNA	hiND14_wt_rep3_RNA	hiND14_Nterm_rep2_RNA	hiND14_wt_rep2_RNA	hiND14_Nterm_rep3_RNA	hiND14_Nterm_rep1_RNA
ENST00000313367	1107.0	1339.0	976.0	773.0	866.0	838.0	1596.0	1479.0	1069.0	1444.0	974.0	990.0
ENST00000471229	3936.0	4559.0	3716.0	3712.0	3640.0	4220.0	5960.0	6191.0	4647.0	5375.0	5222.0	4932.0
ENST00000359988	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0
ENST00000337002	1619.0	2093.0	1716.0	1613.0	1753.0	2047.0	3039.0	3158.0	2710.0	2746.0	2859.0	2563.0
ENST00000325870	23.0	28.0	12.0	12.0	9.0	17.0	15.0	18.0	19.0	24.0	9.0	8.0
ENST00000435962	220.0	249.0	159.0	139.0	139.0	140.0	282.0	254.0	206.0	238.0	173.0	170.0
ENST00000359788	259.0	255.0	198.0	200.0	200.0	294.0	419.0	420.0	348.0	362.0	387.0	359.0
ENST00000370375	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000308919	0.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0	2.0
ENST00000542590	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0
ENST00000375559	0.0	4.0	0.0	2.0	3.0	4.0	0.0	5.0	2.0	1.0	5.0	2.0
ENST00000354911	1616.0	2065.0	1600.0	1452.0	1567.0	1765.0	4001.0	4074.0	3158.0	3415.0	3454.0	2999.0
ENST00000458694	3.0	1.0	1.0	1.0	3.0	1.0	65.0	18.0	30.0	47.0	18.0	20.0
ENST00000394106	134.0	170.0	142.0	115.0	141.0	162.0	2246.0	2142.0	1554.0	1950.0	1568.0	1651.0
ENST00000520358	387.0	555.0	423.0	368.0	354.0	389.0	1174.0	1135.0	802.0	1135.0	815.0	805.0
ENST00000621410	215.0	221.0	189.0	146.0	172.0	228.0	411.0	393.0	295.0	327.0	334.0	258.0
ENST00000298894	3314.0	4178.0	3723.0	3528.0	3520.0	4126.0	4273.0	4712.0	3548.0	3757.0	4129.0	3644.0
ENST00000322177	38.0	95.0	58.0	60.0	60.0	56.0	147.0	145.0	102.0	110.0	112.0	119.0
ENST00000336148	115.0	147.0	92.0	75.0	75.0	80.0	98.0	90.0	54.0	68.0	51.0	45.0
ENST00000646262	2.0	2.0	5.0	7.0	3.0	6.0	8.0	8.0	1.0	9.0	6.0	6.0
ENST00000549318	0.0	0.0	1.0	0.0	0.0	0.0	157.0	264.0	185.0	201.0	125.0	126.0
ENST00000402815	1094.0	1278.0	989.0	935.0	908.0	1137.0	2164.0	2221.0	1708.0	1873.0	1966.0	1891.0
ENST00000547302	6.0	5.0	7.0	8.0	8.0	7.0	160.0	149.0	114.0	170.0	134.0	154.0
ENST00000303407	1919.0	2617.0	2298.0	2155.0	2044.0	2582.0	3725.0	3838.0	3096.0	3327.0	3575.0	3157.0
ENST00000359187	4.0	5.0	7.0	3.0	5.0	4.0	1614.0	1650.0	1254.0	1344.0	1523.0	1129.0
ENST00000372525	12.0	18.0	14.0	20.0	16.0	27.0	672.0	759.0	541.0	587.0	697.0	659.0
ENST00000252936	906.0	1121.0	927.0	821.0	933.0	1078.0	1562.0	1630.0	1258.0	1381.0	1557.0	1226.0
ENST00000370473	202.0	259.0	171.0	104.0	125.0	107.0	313.0	326.0	156.0	334.0	107.0	141.0
ENST00000460843	1336.0	1612.0	1375.0	1287.0	1247.0	1673.0	2304.0	2284.0	1796.0	2031.0	2099.0	1912.0
ENST00000261534	289.0	442.0	319.0	328.0	331.0	424.0	788.0	879.0	604.0	702.0	739.0	603.0
ENST00000370992	739.0	897.0	800.0	653.0	739.0	804.0	827.0	833.0	686.0	723.0	596.0	654.0
ENST00000380622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000335514	2130.0	2526.0	2240.0	2251.0	2165.0	2483.0	2177.0	2048.0	1568.0	1846.0	1689.0	1677.0
ENST00000696905	754.0	1062.0	742.0	720.0	656.0	884.0	1197.0	1315.0	959.0	1156.0	1105.0	1113.0
ENST00000504924	899.0	1111.0	884.0	705.0	766.0	889.0	1372.0	1320.0	919.0	1251.0	952.0	901.0
ENST00000400552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENST00000541638	320.0	505.0	448.0	379.0	453.0	484.0	604.0	601.0	424.0	502.0	544.0	481.0
ENST00000378975	26.0	33.0	34.0	26.0	32.0	42.0	82.0	83.0	42.0	52.0	66.0	65.0
ENST00000301944	1.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000687084	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ENST00000347519	33.0	46.0	34.0	32.0	37.0	42.0	743.0	629.0	523.0	614.0	578.0	578.0
ENST00000259989	1.0	0.0	3.0	1.0	3.0	4.0	1.0	0.0	1.0	3.0	1.0	1.0
ENST00000393943	24.0	27.0	17.0	3.0	9.0	11.0	20.0	16.0	7.0	13.0	13.0	13.0
ENST00000648839	768.0	915.0	887.0	785.0	810.0	921.0	12022.0	10741.0	7605.0	9938.0	7995.0	8605.0
ENST00000300231	7134.0	6901.0	8226.0	6270.0	7396.0	9477.0	8823.0	8626.0	6419.0	7475.0	7921.0	7076.0
ENST00000580666	423.0	467.0	393.0	270.0	252.0	228.0	739.0	658.0	331.0	611.0	358.0	411.0
ENST00000281043	417.0	633.0	516.0	527.0	509.0	579.0	541.0	543.0	448.0	474.0	480.0	380.0
ENST00000357582	239.0	344.0	228.0	145.0	203.0	171.0	299.0	311.0	144.0	269.0	148.0	153.0
ENST00000263736	646.0	757.0	653.0	578.0	568.0	715.0	735.0	782.0	707.0	663.0	858.0	717.0
ENST00000279281	624.0	916.0	716.0	655.0	734.0	839.0	1462.0	1429.0	1108.0	1140.0	1185.0	1093.0
ENST00000368106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000409012	143.0	222.0	184.0	164.0	163.0	185.0	374.0	370.0	271.0	335.0	262.0	276.0
ENST00000698857	660.0	823.0	614.0	498.0	611.0	585.0	2614.0	2527.0	1739.0	2363.0	1740.0	1807.0
ENST00000375915	490.0	640.0	504.0	519.0	485.0	536.0	2345.0	2534.0	1880.0	2082.0	2103.0	2073.0
ENST00000315757	48.0	76.0	38.0	19.0	29.0	23.0	51.0	30.0	25.0	69.0	27.0	26.0
ENST00000361891	4595.0	5738.0	5148.0	4850.0	5171.0	5800.0	4204.0	3962.0	3131.0	3567.0	3715.0	3406.0
ENST00000623004	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENST00000367467	586.0	707.0	598.0	510.0	531.0	570.0	936.0	970.0	699.0	958.0	762.0	669.0
ENST00000327040	558.0	650.0	506.0	478.0	488.0	530.0	2118.0	2154.0	1450.0	1804.0	1771.0	1598.0
ENST00000367255	1871.0	1587.0	2057.0	1269.0	1813.0	2436.0	3828.0	3992.0	3662.0	3334.0	4525.0	3614.0
ENST00000367549	7791.0	10031.0	8473.0	8543.0	8377.0	10109.0	5711.0	5934.0	4805.0	5032.0	5685.0	4943.0
ENST00000369940	161.0	209.0	168.0	137.0	141.0	170.0	292.0	334.0	251.0	249.0	277.0	249.0
ENST00000423158	31.0	56.0	36.0	34.0	36.0	29.0	30.0	35.0	30.0	44.0	30.0	25.0
ENST00000542196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENST00000604030	629.0	815.0	595.0	447.0	486.0	477.0	1266.0	1153.0	802.0	1155.0	780.0	826.0
ENST00000366815	7230.0	7350.0	6902.0	7064.0	6669.0	7225.0	18164.0	18952.0	13648.0	15588.0	16415.0	14980.0
ENST00000294258	634.0	875.0	696.0	569.0	599.0	722.0	567.0	553.0	440.0	463.0	424.0	367.0
ENST00000378026	1834.0	2376.0	2009.0	1734.0	2066.0	2248.0	3583.0	3322.0	2624.0	2875.0	2828.0	2568.0
ENST00000339468	183.0	263.0	208.0	209.0	195.0	244.0	1942.0	2159.0	1576.0	1741.0	1942.0	1632.0
ENST00000217305	9.0	4.0	7.0	5.0	11.0	15.0	12.0	11.0	14.0	14.0	15.0	19.0
ENST00000256897	547.0	641.0	502.0	529.0	506.0	580.0	414.0	354.0	270.0	298.0	351.0	283.0
ENST00000355897	50.0	55.0	42.0	42.0	36.0	48.0	94.0	75.0	77.0	100.0	61.0	62.0
ENST00000377044	1190.0	1492.0	1256.0	1016.0	1114.0	1332.0	2622.0	2637.0	1920.0	2350.0	2100.0	1846.0
ENST00000282020	39.0	52.0	42.0	30.0	38.0	45.0	17.0	28.0	25.0	24.0	24.0	24.0
ENST00000225577	399.0	522.0	435.0	369.0	360.0	508.0	1180.0	1247.0	970.0	1100.0	1096.0	988.0
ENST00000405863	26.0	47.0	37.0	43.0	60.0	90.0	30.0	47.0	47.0	21.0	57.0	37.0
ENST00000321945	73.0	114.0	70.0	60.0	76.0	77.0	153.0	147.0	78.0	126.0	88.0	98.0
ENST00000296684	1665.0	2183.0	1842.0	1679.0	1615.0	1984.0	1171.0	1172.0	833.0	1000.0	942.0	913.0
ENST00000271452	25.0	19.0	27.0	22.0	18.0	15.0	4.0	11.0	10.0	16.0	10.0	4.0
ENST00000651894	0.0	0.0	0.0	0.0	0.0	0.0	169.0	107.0	104.0	160.0	85.0	64.0
ENST00000512227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000378119	88.0	125.0	52.0	79.0	74.0	87.0	2920.0	3122.0	2330.0	2891.0	2802.0	2576.0
ENST00000369476	3.0	2.0	3.0	1.0	2.0	2.0	13.0	9.0	20.0	17.0	9.0	6.0
ENST00000294952	1251.0	1407.0	1137.0	1055.0	1145.0	1448.0	1547.0	1590.0	1273.0	1372.0	1304.0	1287.0
ENST00000370454	72.0	79.0	57.0	56.0	64.0	77.0	103.0	128.0	62.0	89.0	121.0	101.0
ENST00000268125	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
ENST00000295304	64.0	99.0	67.0	79.0	90.0	114.0	48.0	45.0	38.0	41.0	45.0	41.0
ENST00000354377	38.0	68.0	52.0	55.0	55.0	66.0	120.0	106.0	92.0	96.0	92.0	95.0
ENST00000306100	102.0	113.0	109.0	90.0	122.0	210.0	66.0	66.0	60.0	52.0	93.0	52.0
ENST00000533854	22.0	38.0	29.0	33.0	31.0	34.0	109.0	129.0	133.0	135.0	164.0	128.0
ENST00000379672	310.0	407.0	335.0	340.0	344.0	401.0	903.0	979.0	857.0	871.0	912.0	806.0
ENST00000361138	610.0	613.0	492.0	414.0	496.0	576.0	1069.0	1155.0	955.0	988.0	947.0	854.0
ENST00000316937	486.0	726.0	607.0	540.0	620.0	708.0	840.0	902.0	660.0	753.0	847.0	651.0
ENST00000443439	926.0	1115.0	853.0	608.0	688.0	643.0	862.0	734.0	569.0	682.0	484.0	599.0
ENST00000672715	763.0	994.0	779.0	709.0	676.0	760.0	1364.0	1370.0	1060.0	1342.0	1182.0	1056.0
ENST00000570248	4168.0	5303.0	4932.0	4642.0	4727.0	5456.0	9732.0	10523.0	7947.0	8727.0	10241.0	8659.0
ENST00000492406	900.0	992.0	856.0	824.0	856.0	1005.0	1458.0	1550.0	1244.0	1264.0	1362.0	1262.0
ENST00000262960	640.0	916.0	665.0	626.0	652.0	738.0	1443.0	1260.0	1075.0	1199.0	1122.0	1022.0
ENST00000359365	229.0	323.0	228.0	217.0	257.0	267.0	361.0	438.0	359.0	382.0	390.0	325.0
ENST00000367714	1.0	3.0	3.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0
ENST00000647468	959.0	1167.0	1018.0	905.0	961.0	1256.0	1767.0	1915.0	1715.0	1643.0	2012.0	1621.0
ENST00000312108	0.0	0.0	1.0	0.0	0.0	0.0	205.0	233.0	182.0	171.0	244.0	164.0
ENST00000357003	62.0	70.0	50.0	41.0	45.0	44.0	84.0	91.0	68.0	71.0	73.0	87.0
ENST00000617928	1599.0	2052.0	1515.0	1088.0	1273.0	1207.0	1783.0	1619.0	1089.0	1570.0	1017.0	1061.0
ENST00000362003	451.0	570.0	470.0	447.0	449.0	553.0	2559.0	2540.0	1933.0	2196.0	2552.0	2153.0
ENST00000369063	247.0	301.0	221.0	211.0	213.0	224.0	189.0	217.0	165.0	202.0	149.0	156.0
ENST00000222254	1.0	0.0	0.0	0.0	0.0	0.0	2548.0	2578.0	2131.0	2158.0	2520.0	2059.0
ENST00000375662	16.0	26.0	13.0	22.0	27.0	30.0	35.0	44.0	28.0	29.0	55.0	34.0
ENST00000296059	11.0	7.0	8.0	3.0	5.0	1.0	12.0	12.0	8.0	13.0	3.0	4.0
ENST00000367889	3027.0	3750.0	3369.0	3354.0	3369.0	3667.0	2017.0	1975.0	1570.0	1749.0	1806.0	1669.0
ENST00000338588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000219313	2492.0	3164.0	2497.0	2474.0	2554.0	2722.0	2548.0	2464.0	1975.0	2084.0	2079.0	1842.0
ENST00000617537	0.0	2.0	1.0	2.0	0.0	1.0	16.0	12.0	7.0	12.0	7.0	7.0
ENST00000647684	1.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0
ENST00000337523	122.0	146.0	127.0	113.0	128.0	149.0	166.0	176.0	146.0	182.0	164.0	124.0
ENST00000574814	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000547026	367.0	503.0	407.0	368.0	376.0	442.0	1097.0	1226.0	932.0	980.0	1153.0	961.0
ENST00000306390	180.0	235.0	181.0	99.0	127.0	97.0	217.0	169.0	73.0	148.0	81.0	112.0
ENST00000284856	87.0	88.0	87.0	70.0	63.0	97.0	96.0	96.0	66.0	59.0	96.0	70.0
ENST00000608606	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0
ENST00000248668	405.0	529.0	468.0	418.0	432.0	554.0	1417.0	1525.0	1205.0	1235.0	1428.0	1155.0
ENST00000651314	2.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0
ENST00000679707	0.0	1.0	0.0	0.0	0.0	0.0	16.0	29.0	11.0	19.0	12.0	13.0
ENST00000401949	554.0	765.0	574.0	576.0	611.0	709.0	2381.0	2597.0	2174.0	2132.0	2691.0	2230.0
ENST00000308666	89.0	88.0	89.0	65.0	62.0	92.0	92.0	109.0	74.0	82.0	67.0	83.0
ENST00000342623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000357750	462.0	628.0	433.0	379.0	437.0	477.0	873.0	889.0	602.0	655.0	709.0	571.0
ENST00000696784	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0
ENST00000311111	2583.0	3105.0	2857.0	2695.0	2647.0	2869.0	5165.0	4912.0	3576.0	4346.0	3615.0	3867.0
ENST00000221665	194.0	322.0	248.0	226.0	208.0	272.0	537.0	441.0	347.0	426.0	481.0	395.0
ENST00000609928	1297.0	1444.0	1209.0	1082.0	1045.0	1243.0	1107.0	1105.0	845.0	975.0	837.0	860.0
ENST00000250699	0.0	1.0	3.0	1.0	3.0	5.0	9.0	11.0	12.0	12.0	15.0	12.0
ENST00000397375	749.0	1115.0	877.0	791.0	853.0	996.0	1082.0	1065.0	812.0	879.0	939.0	820.0
ENST00000261368	206.0	250.0	188.0	205.0	196.0	293.0	258.0	315.0	245.0	239.0	331.0	292.0
ENST00000353214	831.0	1189.0	871.0	838.0	851.0	954.0	1182.0	1122.0	933.0	1057.0	994.0	983.0
ENST00000639673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENST00000371588	981.0	1288.0	964.0	915.0	878.0	1092.0	607.0	578.0	544.0	558.0	501.0	501.0
ENST00000641329	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0
ENST00000262424	172.0	227.0	154.0	97.0	111.0	113.0	214.0	187.0	134.0	134.0	93.0	126.0
ENST00000284240	856.0	1211.0	991.0	1034.0	963.0	1251.0	1368.0	1489.0	1163.0	1263.0	1481.0	1319.0
ENST00000418460	212.0	230.0	195.0	175.0	164.0	253.0	171.0	138.0	134.0	141.0	134.0	141.0
ENST00000369626	2067.0	2624.0	2135.0	1714.0	2067.0	2124.0	1678.0	1637.0	1344.0	1662.0	1215.0	1201.0
ENST00000241891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000421999	424.0	614.0	426.0	448.0	362.0	472.0	524.0	535.0	389.0	494.0	440.0	425.0
ENST00000641450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENST00000331070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000556489	1053.0	1280.0	1099.0	1047.0	953.0	1217.0	1997.0	1894.0	1430.0	1592.0	1692.0	1707.0
ENST00000528446	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENST00000280560	187.0	235.0	225.0	221.0	217.0	262.0	457.0	428.0	399.0	339.0	470.0	405.0
ENST00000265271	118.0	170.0	147.0	120.0	140.0	157.0	1160.0	1173.0	852.0	1017.0	1061.0	924.0
ENST00000651122	61.0	96.0	82.0	50.0	59.0	35.0	298.0	308.0	256.0	288.0	177.0	285.0
ENST00000231454	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000619989	1.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	4.0	9.0	3.0	3.0
ENST00000343246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENST00000273668	33.0	33.0	29.0	16.0	26.0	33.0	33.0	24.0	15.0	24.0	20.0	10.0
ENST00000264670	1083.0	1379.0	1192.0	935.0	1111.0	1283.0	1443.0	1377.0	1024.0	1251.0	1139.0	1177.0
ENST00000547530	478.0	697.0	604.0	564.0	615.0	721.0	967.0	960.0	858.0	766.0	947.0	735.0
ENST00000394095	870.0	861.0	844.0	744.0	754.0	1034.0	1585.0	1725.0	1400.0	1417.0	1687.0	1493.0
ENST00000518322	549.0	664.0	549.0	449.0	530.0	668.0	534.0	510.0	391.0	419.0	425.0	438.0
ENST00000368352	2868.0	3831.0	3590.0	3261.0	3486.0	4434.0	3193.0	3547.0	2608.0	2858.0	3329.0	2821.0
ENST00000565726	24.0	39.0	35.0	33.0	20.0	26.0	76.0	65.0	45.0	63.0	41.0	57.0
ENST00000221130	1018.0	1348.0	1056.0	910.0	986.0	1147.0	1198.0	1122.0	899.0	1023.0	944.0	940.0
ENST00000256996	470.0	680.0	503.0	380.0	402.0	405.0	627.0	598.0	366.0	555.0	339.0	360.0
ENST00000228945	161.0	185.0	168.0	128.0	105.0	98.0	296.0	261.0	194.0	244.0	169.0	161.0
ENST00000441594	3.0	3.0	8.0	4.0	7.0	5.0	3.0	4.0	0.0	8.0	1.0	0.0
ENST00000007414	207.0	262.0	221.0	171.0	181.0	213.0	395.0	428.0	271.0	323.0	329.0	287.0
ENST00000318602	260.0	309.0	234.0	121.0	140.0	119.0	200.0	170.0	63.0	151.0	72.0	87.0
ENST00000260229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000544216	1618.0	2299.0	1565.0	1510.0	1569.0	1683.0	3240.0	3109.0	2407.0	2699.0	2444.0	2380.0
ENST00000322641	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000309822	275.0	304.0	232.0	210.0	215.0	269.0	439.0	471.0	315.0	422.0	388.0	385.0
ENST00000290271	81.0	95.0	86.0	56.0	48.0	59.0	93.0	82.0	57.0	100.0	45.0	40.0
ENST00000297540	1328.0	1544.0	1265.0	1231.0	1142.0	1501.0	1949.0	1958.0	1558.0	1673.0	1535.0	1598.0
ENST00000339176	24.0	28.0	17.0	15.0	17.0	25.0	8.0	9.0	9.0	19.0	8.0	17.0
ENST00000304858	8751.0	10143.0	8730.0	8480.0	8640.0	9903.0	8246.0	8429.0	6711.0	7244.0	7647.0	7002.0
ENST00000607574	10.0	7.0	7.0	9.0	8.0	7.0	9.0	14.0	22.0	11.0	11.0	18.0
ENST00000401533	268.0	387.0	316.0	299.0	316.0	428.0	894.0	970.0	836.0	800.0	1030.0	818.0
ENST00000371817	3987.0	4794.0	3824.0	2294.0	2776.0	2182.0	5271.0	4315.0	2731.0	4956.0	2110.0	2447.0
ENST00000064780	103.0	178.0	136.0	125.0	139.0	172.0	271.0	267.0	185.0	220.0	216.0	232.0
ENST00000548925	129.0	148.0	124.0	120.0	100.0	155.0	386.0	404.0	313.0	323.0	338.0	324.0
ENST00000372728	1223.0	1468.0	1473.0	1510.0	1460.0	1747.0	2825.0	3138.0	2343.0	2565.0	3000.0	2631.0
ENST00000674977	8239.0	10717.0	9539.0	8157.0	8389.0	9799.0	8647.0	8325.0	6050.0	7287.0	7108.0	6460.0
ENST00000296721	247.0	362.0	273.0	202.0	261.0	262.0	560.0	468.0	351.0	417.0	302.0	353.0
ENST00000416167	24.0	38.0	28.0	14.0	19.0	12.0	1214.0	972.0	343.0	1138.0	245.0	305.0
ENST00000441259	0.0	3.0	0.0	0.0	1.0	1.0	4.0	2.0	1.0	2.0	0.0	2.0
ENST00000301466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000379987	780.0	995.0	790.0	502.0	586.0	559.0	1155.0	1036.0	635.0	991.0	611.0	676.0
ENST00000359271	224.0	297.0	211.0	149.0	173.0	156.0	377.0	387.0	244.0	360.0	223.0	248.0
ENST00000320002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000343325	556.0	734.0	619.0	520.0	535.0	689.0	1164.0	1112.0	876.0	1027.0	965.0	939.0
ENST00000355749	1568.0	1862.0	1786.0	1659.0	1560.0	1918.0	2300.0	2227.0	1621.0	1976.0	2004.0	1867.0
ENST00000372851	807.0	1172.0	1028.0	942.0	928.0	1127.0	4203.0	4444.0	3344.0	3664.0	4333.0	3729.0
ENST00000335754	1156.0	1440.0	1238.0	1115.0	1104.0	1361.0	1083.0	1105.0	848.0	888.0	995.0	931.0
ENST00000545287	1459.0	1807.0	1335.0	1260.0	1335.0	1613.0	1179.0	1254.0	910.0	1098.0	1078.0	1042.0
ENST00000306773	39.0	56.0	42.0	39.0	36.0	58.0	102.0	115.0	92.0	90.0	106.0	98.0
ENST00000232892	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENST00000444614	102.0	136.0	85.0	69.0	74.0	91.0	134.0	114.0	90.0	103.0	72.0	77.0
ENST00000529639	3252.0	4062.0	3763.0	3785.0	3693.0	4051.0	4343.0	4167.0	2992.0	3649.0	3315.0	3223.0
ENST00000001146	22.0	33.0	20.0	35.0	18.0	34.0	42.0	66.0	35.0	60.0	72.0	55.0
ENST00000302586	2.0	4.0	5.0	1.0	3.0	4.0	176.0	164.0	119.0	124.0	150.0	142.0
ENST00000375614	386.0	568.0	409.0	342.0	384.0	372.0	696.0	578.0	504.0	616.0	431.0	423.0
ENST00000347310	1.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0
ENST00000225831	78.0	94.0	71.0	61.0	66.0	67.0	27.0	48.0	31.0	53.0	29.0	30.0
ENST00000573854	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000170150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000224652	681.0	868.0	668.0	568.0	661.0	835.0	998.0	1070.0	819.0	1005.0	1001.0	916.0
ENST00000375835	17.0	43.0	32.0	48.0	47.0	80.0	234.0	293.0	444.0	220.0	627.0	407.0
ENST00000356608	2.0	3.0	0.0	1.0	1.0	5.0	3.0	9.0	4.0	1.0	4.0	7.0
ENST00000401073	1541.0	2085.0	1802.0	1582.0	1579.0	1803.0	3897.0	3722.0	2752.0	3402.0	3272.0	2742.0
ENST00000357103	469.0	701.0	466.0	476.0	521.0	520.0	1556.0	1573.0	1243.0	1459.0	1371.0	1264.0
ENST00000372359	3.0	6.0	4.0	2.0	6.0	9.0	7.0	12.0	9.0	5.0	21.0	7.0
ENST00000319942	829.0	1122.0	904.0	831.0	962.0	1091.0	1069.0	1127.0	823.0	978.0	908.0	822.0
ENST00000374848	360.0	526.0	368.0	408.0	438.0	556.0	1187.0	1182.0	1011.0	1019.0	1156.0	1034.0
ENST00000321731	31.0	26.0	24.0	36.0	22.0	36.0	23.0	16.0	11.0	12.0	12.0	8.0
ENST00000314622	269.0	291.0	235.0	216.0	233.0	264.0	396.0	391.0	353.0	368.0	412.0	344.0
ENST00000497933	75.0	124.0	106.0	99.0	115.0	122.0	864.0	827.0	736.0	821.0	826.0	668.0
ENST00000334897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000328557	0.0	3.0	3.0	2.0	2.0	1.0	0.0	3.0	1.0	5.0	6.0	5.0
ENST00000334409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000423014	796.0	1306.0	1009.0	850.0	854.0	961.0	694.0	618.0	435.0	518.0	430.0	492.0
ENST00000333628	2533.0	2782.0	2877.0	2812.0	2855.0	3261.0	16896.0	17809.0	13529.0	14763.0	16455.0	14442.0
ENST00000683217	24.0	17.0	13.0	19.0	18.0	28.0	247.0	210.0	174.0	177.0	239.0	196.0
ENST00000302177	44.0	71.0	61.0	41.0	51.0	51.0	78.0	71.0	57.0	75.0	48.0	36.0
ENST00000334055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000616558	331.0	418.0	345.0	241.0	267.0	267.0	620.0	474.0	372.0	485.0	325.0	295.0
ENST00000418458	1227.0	1478.0	1172.0	1174.0	1156.0	1305.0	1096.0	1101.0	852.0	963.0	903.0	928.0
ENST00000312403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0
ENST00000478253	302.0	388.0	276.0	235.0	309.0	357.0	354.0	350.0	296.0	240.0	367.0	293.0
ENST00000535359	1561.0	2063.0	1900.0	1672.0	1658.0	2374.0	1802.0	1840.0	1455.0	1547.0	1878.0	1490.0
ENST00000615541	0.0	0.0	0.0	0.0	0.0	0.0	381.0	263.0	204.0	430.0	169.0	210.0
ENST00000359626	101.0	91.0	88.0	74.0	96.0	94.0	559.0	485.0	397.0	453.0	409.0	406.0
ENST00000261893	484.0	613.0	473.0	422.0	509.0	613.0	376.0	325.0	296.0	331.0	269.0	292.0
ENST00000237696	6.0	10.0	3.0	2.0	2.0	6.0	7.0	3.0	3.0	6.0	3.0	1.0
